video_id,word_id,ocr_text
VeDIOvlN2Gg,2,post
VeDIOvlN2Gg,3,ma
VhQmTmqcEY0,0,vevo
VloKUNlNG2s,0,snake
VloKUNlNG2s,1,dj
VloKUNlNG2s,2,vevo
VloKUNlNG2s,3,magenta
VloKUNlNG2s,4,riddim
Vlv_rWiwp-0,0,love
Vm4Xn5vjqRA,0,cr7
Vm4Xn5vjqRA,1,efred
Vm_CmfA5gRI,0,wshh
Vm_CmfA5gRI,1,exclusive
VnaOp89Ir48,0,ateaoj
VnaOp89Ir48,1,vlogmas
VquESKGqsDI,0,samplesa
VquESKGqsDI,1,free
VsYmwBOYfW8,0,jimmy
VsYmwBOYfW8,1,limmel
VsYmwBOYfW8,2,mean
VsYmwBOYfW8,3,tweets
VsYmwBOYfW8,4,liver
VwAnsAUYnw4,0,vevo
VwIXMm0a_t0,0,hollywood
VwIXMm0a_t0,1,joug
VwIXMm0a_t0,2,beatdown
VygnE7XlWJc,0,operatione
VygnE7XlWJc,1,shamrockawe
VygnE7XlWJc,2,3
VygnE7XlWJc,3,april
VygnE7XlWJc,4,13
VygnE7XlWJc,5,march
W4CB5SeBGkI,0,star
W4CB5SeBGkI,1,s
W4CB5SeBGkI,2,t
W4CB5SeBGkI,3,a
W4CB5SeBGkI,4,a
W4CB5SeBGkI,5,to
W4CB5SeBGkI,6,e
W4CB5SeBGkI,7,d
W4CB5SeBGkI,8,i
W4CB5SeBGkI,9,wars
W5eoXXO9a4U,0,the
W5eoXXO9a4U,1,white
W5eoXXO9a4U,2,house
W5eoXXO9a4U,3,gov
W5eoXXO9a4U,4,the
W5eoXXO9a4U,5,are
W5eoXXO9a4U,6,house
W5eoXXO9a4U,7,the
W8_T7MMywcs,0,honest
W8_T7MMywcs,1,trailers
W8_T7MMywcs,2,commentaries
W60dqZCEpiY,0,airr
W60dqZCEpiY,1,jools
W60dqZCEpiY,2,holland
W60dqZCEpiY,3,with
W187SzNVGvc,0,oc
W187SzNVGvc,1,dio
W187SzNVGvc,2,iman
WAwRrtH-4Lg,0,dissappoint
WAwRrtH-4Lg,1,covfefe
WAwRrtH-4Lg,2,politican
WAwRrtH-4Lg,3,fourty
WAwRrtH-4Lg,4,knowlege
WAwRrtH-4Lg,5,wierd
WAwRrtH-4Lg,6,basicly
WAwRrtH-4Lg,7,0
WAwRrtH-4Lg,8,cemetary
WB8ozD7l02w,0,fut
WB8ozD7l02w,1,18
WB8ozD7l02w,2,champions
WB8ozD7l02w,3,cup
WB8ozD7l02w,4,barcelona
WB8ozD7l02w,5,his
WBxwX1myxqc,0,bbig
WBxwX1myxqc,1,sport
WKcYTvyoidw,0,bi
WKcYTvyoidw,1,parenting
WKcYTvyoidw,2,habits
WKcYTvyoidw,3,success
WKcYTvyoidw,4,that
WKcYTvyoidw,5,hinder
WLagbArQsuE,0,vevo
WOndRFZkeh4,0,the
WOndRFZkeh4,1,dodo
WR7cc5t7tv8,0,quiet
WR7cc5t7tv8,1,a
WR7cc5t7tv8,2,place
WR7cc5t7tv8,3,in
WR7cc5t7tv8,4,theatres
WR7cc5t7tv8,5,april
WR7cc5t7tv8,6,6
WR7cc5t7tv8,7,official
WR7cc5t7tv8,8,trailer
WS7f5xpGYn8,0,vevo
WTyNJOXycQk,0,femalez
WTyNJOXycQk,1,male
WTyNJOXycQk,2,or
WX_0qCyFaeM,0,calum
WX_0qCyFaeM,1,scott
WX_0qCyFaeM,2,only
WX_0qCyFaeM,3,human
WX_0qCyFaeM,4,vevo
WXzA0pfvO6w,0,on
WXzA0pfvO6w,1,the
WXzA0pfvO6w,2,mma
WXzA0pfvO6w,3,hour
WXzA0pfvO6w,4,cormier
WXzA0pfvO6w,5,daniel
WZEFya56qPw,0,wshh
WZEFya56qPw,1,exclusive
WapBwuNtUzQ,0,the
WapBwuNtUzQ,1,end
Wd_idMpg_qQ,0,in
Wd_idMpg_qQ,1,alive
WeyLEe1T0yo,0,up
WeyLEe1T0yo,1,vex
Wff1pf2EdS4,0,vevo
Wg-HTE1WbeI,0,scebook
Wg-HTE1WbeI,1,talk
Wg-HTE1WbeI,2,movie
Wjq7x2d_s1w,0,vevo
WkzmaFnPKOs,0,good
WkzmaFnPKOs,1,enough
WkzmaFnPKOs,2,im
WkzmaFnPKOs,3,not
Wl9NFbqbwEw,0,hawaiian
Wl9NFbqbwEw,1,islands
Wl9NFbqbwEw,2,world
Wl9NFbqbwEw,3,flight
Wl9NFbqbwEw,4,ep
Wl9NFbqbwEw,5,64
Wpm07-BGJnE,0,vevo
WsEpPETBbeA,0,naul
WsEpPETBbeA,1,fluge
WsEpPETBbeA,2,parly
WtE011iVx1Q,0,vevo
WxAxIy1DzXE,0,monster
WxAxIy1DzXE,1,hunter
WxAxIy1DzXE,2,world
WxAxIy1DzXE,3,the
WxAxIy1DzXE,4,trytatue
WxAxIy1DzXE,5,2018
WxAxIy1DzXE,6,spring
WxAxIy1DzXE,7,balahwooding
WxAxIy1DzXE,8,rearphorecomentalism
WxAxIy1DzXE,9,xahouban
WyWqEFeKX2E,0,vevo
WyuPSLj_6aw,0,fall
WyuPSLj_6aw,1,lineu
WyuPSLj_6aw,2,in
WyuPSLj_6aw,3,vevo
Wzvr_rtI82w,0,s
Wzvr_rtI82w,1,s
Wzvr_rtI82w,2,s
Wzvr_rtI82w,3,s
Wzvr_rtI82w,4,s
Wzvr_rtI82w,5,s
Wzvr_rtI82w,6,s
Wzvr_rtI82w,7,s
Wzvr_rtI82w,8,s
Wzvr_rtI82w,9,s
Wzvr_rtI82w,10,5
Wzvr_rtI82w,11,s
X1VzzNbfPaM,0,vevo
X3o3Vol7a1o,0,top
X3o3Vol7a1o,1,performance
X3o3Vol7a1o,2,vs
X3o3Vol7a1o,3,stephen
X3o3Vol7a1o,4,be
X3o3Vol7a1o,5,curry
X3o3Vol7a1o,6,38
X3o3Vol7a1o,7,3
X3o3Vol7a1o,8,10
X3o3Vol7a1o,9,4
X3o3Vol7a1o,10,pts
X3o3Vol7a1o,11,reb
X3o3Vol7a1o,12,ast
X3o3Vol7a1o,13,3pm
X5DWRXTOUD0,0,parents
X5DWRXTOUD0,1,your
X5DWRXTOUD0,2,thr
X5DWRXTOUD0,3,christmas
X5DWRXTOUD0,4,on
X5DWRXTOUD0,5,iristm
X6NyvN4ZTik,0,uci
X6NyvN4ZTik,1,live
X6NyvN4ZTik,2,men
X6NyvN4ZTik,3,elite
X6NyvN4ZTik,4,201718
X6NyvN4ZTik,5,telenet
X6NyvN4ZTik,6,uclcx
X6NyvN4ZTik,7,world
X6NyvN4ZTik,8,cup
X6NyvN4ZTik,9,i
X6NyvN4ZTik,10,zeven
X6NyvN4ZTik,11,ger
X6NyvN4ZTik,12,telenet
X6SaVOLRcF4,0,or
X9Gc_g638C8,0,red
X9Gc_g638C8,1,carpet
X9Gc_g638C8,2,8
X9Gc_g638C8,3,shows
X9Gc_g638C8,4,award
X9VlCV1ZflQ,0,official
X9VlCV1ZflQ,1,1thek
X-5yy4ETxlQ,0,abc
X-5yy4ETxlQ,1,amers
X-5yy4ETxlQ,2,american
X-5yy4ETxlQ,3,idol
X-QSZhh_YWg,0,1957
X-QSZhh_YWg,1,1993
X-QSZhh_YWg,2,2018
X-QSZhh_YWg,3,the
XAcjj16GMR4,0,the
XAcjj16GMR4,1,tonight
XAcjj16GMR4,2,aaron
XAcjj16GMR4,3,paul
XAcjj16GMR4,4,show
XAcjj16GMR4,5,j1
XAcjj16GMR4,6,mmy
XAcjj16GMR4,7,fallon
XB3_v3sxq98,0,got
XB3_v3sxq98,1,christmas
XB3_v3sxq98,2,what
XB3_v3sxq98,3,for
XGd1dq1BatM,0,al
XGd1dq1BatM,1,one
XGd1dq1BatM,2,vevo
XHkAjUVoQME,0,russia
XHkAjUVoQME,1,my
XHkAjUVoQME,2,birth
XHkAjUVoQME,3,father
XHkAjUVoQME,4,in
XHkAjUVoQME,5,didnt
XHkAjUVoQME,6,know
XHkAjUVoQME,7,existed
XHkAjUVoQME,8,this
XHkAjUVoQME,9,i
XHkAjUVoQME,10,is
XHkAjUVoQME,11,our
XHkAjUVoQME,12,bond
XIZmIl9SsXk,0,the
XIZmIl9SsXk,1,g
XIZmIl9SsXk,2,a
XIZmIl9SsXk,3,the
XIZmIl9SsXk,4,a
XJiCE88hOmM,0,late
XJiCE88hOmM,1,show
XJiCE88hOmM,2,curtis
XJiCE88hOmM,3,50
XJiCE88hOmM,4,centjackson
XJiCE88hOmM,5,stephen
XJiCE88hOmM,6,colbert
XMAMyhK-CHg,0,embedded
XMAMyhK-CHg,1,ufc218
XMAMyhK-CHg,2,presentedly
XP32nDUMYS8,0,vevo
XPrHD-7jjUs,0,eril
XPrHD-7jjUs,1,ri
XPrHD-7jjUs,2,lice
XPrHD-7jjUs,3,news
XPrHD-7jjUs,4,tonight
XPrHD-7jjUs,5,hbo
XQ0sKCp_NZA,0,pitch
XQ0sKCp_NZA,1,perfect
XQ0sKCp_NZA,2,2
XQ0sKCp_NZA,3,bellas
XQ0sKCp_NZA,4,for
XQ0sKCp_NZA,5,life
XQmI7hTE4Jw,0,deadpoolz
XTTf2fmh_QM,0,cqm3t
XTTf2fmh_QM,1,habits
XUjY0p_kLJg,0,fox
XUjY0p_kLJg,1,news
XUjY0p_kLJg,2,channel
XY8QQmFswmA,0,tekken
XY8QQmFswmA,1,rodeos
XY8QQmFswmA,2,journey
XYl_Zr8nvBo,0,yamaha
XYl_Zr8nvBo,1,hslfn
XYl_Zr8nvBo,2,sounds
XYl_Zr8nvBo,3,like
XYl_Zr8nvBo,4,bbg
XYl_Zr8nvBo,5,friday
XYl_Zr8nvBo,6,night
XYl_Zr8nvBo,7,music
XZ-IYxacK3I,0,genius
XZ-IYxacK3I,1,dodie
XZ-IYxacK3I,2,verified
XZNUgzO9xJA,0,ciolse
X_vVMmvjEts,0,bbb
X_vVMmvjEts,1,two
X_vVMmvjEts,2,collateral
X_vVMmvjEts,3,trailer
XcSMdhfKga4,0,mesimantan
XcSMdhfKga4,1,here
XcSMdhfKga4,2,we
XcSMdhfKga4,3,go
XcSMdhfKga4,4,again
XcSMdhfKga4,5,official
XcSMdhfKga4,6,trailer
XdE5Psqh57I,0,ir
XdE5Psqh57I,1,san
XdE5Psqh57I,2,6
XdE5Psqh57I,3,department
XdE5Psqh57I,4,of
XdE5Psqh57I,5,defense
XdE5Psqh57I,6,upr
XdE5Psqh57I,7,220
XdE5Psqh57I,8,i
XdE5Psqh57I,9,i
XdE5Psqh57I,10,i
XdE5Psqh57I,11,e
XdE5Psqh57I,12,lst
XdE5Psqh57I,13,y
XdE5Psqh57I,14,1688
XdE5Psqh57I,15,1688
XdE5Psqh57I,16,c
XdE5Psqh57I,17,for
XdE5Psqh57I,18,fleet
XdE5Psqh57I,19,therels
XdE5Psqh57I,20,whole
XdE5Psqh57I,21,them
XdE5Psqh57I,22,of
XdE5Psqh57I,23,a
XdE5Psqh57I,24,gi
XdE5Psqh57I,25,is
XdE5Psqh57I,26,look
XdE5Psqh57I,27,the
XdE5Psqh57I,28,some
XdE5Psqh57I,29,on
XdE5Psqh57I,30,in
XdE5Psqh57I,31,25010
XdE5Psqh57I,32,b
XdE5Psqh57I,33,s2soa
XdE5Psqh57I,34,dclir
XeLIvgsYdFI,0,the
Xg_4tbLnIOc,0,smtown
Xg_4tbLnIOc,1,officia
XiHiW4N7-bo,0,mission
XiHiW4N7-bo,1,impossible
XiHiW4N7-bo,2,fallout
XiHiW4N7-bo,3,official
XiHiW4N7-bo,4,trailer
XkVwqEdYlNA,0,fear
XkVwqEdYlNA,1,box
XkVwqEdYlNA,2,vanity
XkVwqEdYlNA,3,fair
XmNm5e3AAjY,0,the
XmNm5e3AAjY,1,man
XmNm5e3AAjY,2,of
XmNm5e3AAjY,3,woods
XmNm5e3AAjY,4,the
XmNm5e3AAjY,5,touro
Xo8FPXlI3CU,0,jyp
Xo8FPXlI3CU,1,official
XspEs1x9cPU,0,dauuln
XspEs1x9cPU,1,tuuin
XspEs1x9cPU,2,killd
XspEs1x9cPU,3,tianull
XspEs1x9cPU,4,olli
XspEs1x9cPU,5,teach
XspEs1x9cPU,6,home
XspEs1x9cPU,7,wisconsin
XspEs1x9cPU,8,news
XspEs1x9cPU,9,edition
XspEs1x9cPU,10,w
XspEs1x9cPU,11,confers
XspEs1x9cPU,12,degree
XspEs1x9cPU,13,colonel
XspEs1x9cPU,14,lindbergh
XspEs1x9cPU,15,u
XspEs1x9cPU,16,on
XspEs1x9cPU,17,yank
XspEs1x9cPU,18,flies
XspEs1x9cPU,19,atlantic
XspEs1x9cPU,20,girl
XspEs1x9cPU,21,friendship
XspEs1x9cPU,22,gains
XspEs1x9cPU,23,welse
XspEs1x9cPU,24,coast
XspEs1x9cPU,25,perilous
XspEs1x9cPU,26,hop
XspEs1x9cPU,27,earhart
XspEs1x9cPU,28,amelia
XspEs1x9cPU,29,the
XthLQZWIshQ,0,trailer
XthLQZWIshQ,1,hd
XtqJd4-VX94,0,now
XvondF0gfro,0,top
XvondF0gfro,1,ten
XvondF0gfro,2,best
XvondF0gfro,3,movies
XvondF0gfro,4,2017
XymR5UCxSfA,0,gigg
Xz3GEsF-VKA,0,jik
Xz66QlXXYyw,0,mon
Xz66QlXXYyw,1,top
Xz66QlXXYyw,2,d
Xz66QlXXYyw,3,270
Y0MjGxKe888,0,payne
Y0MjGxKe888,1,lam
Y0MjGxKe888,2,kiss
Y0MjGxKe888,3,rita
Y0MjGxKe888,4,ora
Y1GgsGcuk7U,0,insider
Y3UA5Qf1pt8,0,i
Y4lhAHTzbRE,0,hollywood
Y4lhAHTzbRE,1,the
Y4lhAHTzbRE,2,beatdown
Y5MqpKlKiSM,0,decluttering
Y5MqpKlKiSM,1,my
Y5MqpKlKiSM,2,libe
Y5MqpKlKiSM,3,i
Y5Zu1P4Hg3E,0,urday
Y5Zu1P4Hg3E,1,snl
Y9PYlF43i3g,0,di
Y9PYlF43i3g,1,a
Y9PYlF43i3g,2,different
Y9PYlF43i3g,3,way
Y99Wj-NStok,0,choco
Y99Wj-NStok,1,mountain
Y99Wj-NStok,2,mario
Y99Wj-NStok,3,kartls
Y99Wj-NStok,4,most
Y99Wj-NStok,5,track
Y99Wj-NStok,6,infamous
Y-iFgDK_D5s,0,i
Y-iFgDK_D5s,1,tiny
Y-iFgDK_D5s,2,i
Y-iFgDK_D5s,3,hatch
Y-iFgDK_D5s,4,e
Y-iFgDK_D5s,5,adventure
YBpdL9hSac4,0,sneak
YBpdL9hSac4,1,peek
YFHHGETsxkE,0,papers
YFHHGETsxkE,1,please
YFHHGETsxkE,2,film
YFHHGETsxkE,3,the
YFHHGETsxkE,4,short
YGXiVHTy0JE,0,jiegioi
YGXiVHTy0JE,1,pledis
YGXiVHTy0JE,2,entertainment
YGXiVHTy0JE,3,official
YHdOh90kGHQ,0,youtube
YHdOh90kGHQ,1,originals
YJ25apqV-C8,0,sync
YJ25apqV-C8,1,lip
YJ25apqV-C8,2,preview
YJ25apqV-C8,3,battle
YJcergNiMDQ,0,tromelancys
YJcergNiMDQ,1,siege
YJcergNiMDQ,2,rainbowsix
YJcergNiMDQ,3,white
YJcergNiMDQ,4,noise
YJcergNiMDQ,5,gadgets
YJcergNiMDQ,6,operators
YJcergNiMDQ,7,8
YKKE-LX5FPE,0,the
YKKE-LX5FPE,1,graham
YKKE-LX5FPE,2,norton
YKKE-LX5FPE,3,show
YL9sNrOlK-I,0,copeniz
YL9sNrOlK-I,1,door
YL9sNrOlK-I,2,a
YL9sNrOlK-I,3,the
YL9sNrOlK-I,4,sky
YL9sNrOlK-I,5,in
YMw28iNfXAs,0,boy
YMw28iNfXAs,1,talk
YQJmvXamKYg,0,fox
YQJmvXamKYg,1,news
YQJmvXamKYg,2,chan
YQJmvXamKYg,3,nel
YR5qurEje5Y,0,glossier
YR5qurEje5Y,1,so
YR5qurEje5Y,2,this
YR5qurEje5Y,3,is
YR5qurEje5Y,4,meant
YR5qurEje5Y,5,to
YR5qurEje5Y,6,be
YR5qurEje5Y,7,makeup
Yedbkvwm2rY,0,reakon
Yedbkvwm2rY,1,supperg
Yedbkvwm2rY,2,sold
YfWSMMPnTiI,0,blueprint
YfWSMMPnTiI,1,timbaland
Yg83DR3qIPM,0,hurricane
Yg83DR3qIPM,1,bianca
Yg83DR3qIPM,2,from
Yg83DR3qIPM,3,russia
Yg83DR3qIPM,4,with
Yg83DR3qIPM,5,hate
YgZiM_prrgo,0,part
YgZiM_prrgo,1,our
YgZiM_prrgo,2,slov
YgZiM_prrgo,3,wiz
Yjf5scyjifU,0,tmz
Yjf5scyjifU,1,omeral
Yjf5scyjifU,2,i
Yjf5scyjifU,3,a
Yp5R84V1bDU,0,si
YpnV0M6XTc8,0,paris
YpnV0M6XTc8,1,nyc
YuAA5DEXbG4,0,dodia
Yv_rod8-Ma0,0,cation
Yv_rod8-Ma0,1,it
Yv_rod8-Ma0,2,royalel
Yv_rod8-Ma0,3,victory
Z0vLiQLpsc8,0,jimmy
Z0vLiQLpsc8,1,kimmel
Z0vLiQLpsc8,2,livei
Z1rZAT2GtmI,0,ruins
Z1rZAT2GtmI,1,adam
Z1rZAT2GtmI,2,expiration
Z1rZAT2GtmI,3,dates
Z5ze4CUAkE8,0,vevo
Z7-R881j6UY,0,tourl
Z7-R881j6UY,1,nursery
Z7-R881j6UY,2,louise
Z7-R881j6UY,3,periland
Z8qKEQhBdAg,0,teffer
Z35ALmnFo9A,0,flume
Z61wL27eDRw,0,fully
Z61wL27eDRw,1,charged
Z61wL27eDRw,2,paris
Z61wL27eDRw,3,autonomy
ZAO9WjsFcaI,0,noisial
ZAO9WjsFcaI,1,exclusive
ZAO9WjsFcaI,2,studio
ZAO9WjsFcaI,3,tour
ZBM7DYktEyo,0,100most
ZBM7DYktEyo,1,talked
ZBM7DYktEyo,2,abou
ZBM7DYktEyo,3,movies
ZDMgHk2DjoQ,0,man
ZDMgHk2DjoQ,1,east
ZEkImgh--PE,0,vevo
ZJkc_C5-Cd8,0,snl
ZKSeQmgg40Q,0,newyork
ZKSeQmgg40Q,1,halu
ZKUerb6IH4Y,0,shopping
ZKUerb6IH4Y,1,xmas
ZKUerb6IH4Y,2,sillish
ZKw1m2yr6Wk,0,siriusxm
ZKw1m2yr6Wk,1,i
ZKw1m2yr6Wk,2,cardi
ZKw1m2yr6Wk,3,is
ZKw1m2yr6Wk,4,spending
ZKw1m2yr6Wk,5,more
ZKw1m2yr6Wk,6,on
ZKw1m2yr6Wk,7,b
ZKw1m2yr6Wk,8,making
ZKw1m2yr6Wk,9,coachella
ZKw1m2yr6Wk,10,than
ZKw1m2yr6Wk,11,shes
ZOBvRs4btvE,0,one
ZOBvRs4btvE,1,radio
ZOBvRs4btvE,2,live
ZOBvRs4btvE,3,lounge
ZOBvRs4btvE,4,the
ZQ8ir66M5XU,0,et
ZQ8ir66M5XU,1,canada
ZWqClKiz4_I,0,werre
ZWqClKiz4_I,1,americal
ZWqClKiz4_I,2,bitchi
ZWqClKiz4_I,3,president
ZWqClKiz4_I,4,trumps
ZWqClKiz4_I,5,doctrine
ZWqClKiz4_I,6,the
ZWqClKiz4_I,7,opposition
ZWqClKiz4_I,8,we
ZWqClKiz4_I,9,re
ZWqClKiz4_I,10,america
ZWqClKiz4_I,11,bitchi
ZWqClKiz4_I,12,commoy
ZWqClKiz4_I,13,manas
ZbB4SYJNuTo,0,smtown
ZbB4SYJNuTo,1,official
ZcCp7488puc,0,vevo
ZdtobM01EHM,0,harrotick
ZdtobM01EHM,1,hahaco
ZdtobM01EHM,2,vevo
Zg165-mZ7x8,0,vevo
Zh4c5IrllBg,0,world
Zh4c5IrllBg,1,jurassic
Zh4c5IrllBg,2,conspiracyi
ZlPgrJFMFYY,0,wendy
ZnHW63aXXB8,0,live
ZnHW63aXXB8,1,e
ZnHW63aXXB8,2,grammys
ZnHW63aXXB8,3,2018
ZnHW63aXXB8,4,red
ZnHW63aXXB8,5,carpet
Zo_mpwmashg,0,trump
Zo_mpwmashg,1,anthem
Zo_mpwmashg,2,bad
Zo_mpwmashg,3,reading
Zo_mpwmashg,4,a
Zo_mpwmashg,5,lip
Zqh2DS7oIbU,0,kindafunny
Zqh2DS7oIbU,1,games
Zqh2DS7oIbU,2,daily
ZurW-Uc6Lc0,0,i
ZurW-Uc6Lc0,1,e
Zv7mc3TygO4,0,zzz
ZvdPvq4dX78,0,desus
ZvdPvq4dX78,1,mero
ZvdPvq4dX78,2,8
ZxD3o-9H1lY,0,cnn
ZxD3o-9H1lY,1,5
ZxD3o-9H1lY,2,to
ZxD3o-9H1lY,3,but
ZzZ-BsiSamk,0,conor
ZzZ-BsiSamk,1,mz
ZzZ-BsiSamk,2,hollywood
ZzZ-BsiSamk,3,the
ZzZ-BsiSamk,4,beatdown
Zz_JEN74evU,0,evo
_0ovuLsnU1A,0,teaser
_0ovuLsnU1A,1,diske
_0ovuLsnU1A,2,3
_0ovuLsnU1A,3,escendants
_1mIPOYZzfo,0,mibrellast
_1mIPOYZzfo,1,diddy
_1mIPOYZzfo,2,interview
_1mIPOYZzfo,3,revolt
_1mIPOYZzfo,4,any
_2v5kMaGCNI,0,hollywood
_2v5kMaGCNI,1,the
_2v5kMaGCNI,2,beatdown
_4LsQ_kdLh0,0,bug
_4_V7ZGCYDE,0,the
_4_V7ZGCYDE,1,dodo
_4_V7ZGCYDE,2,fierce
_6ViZ13mN9I,0,hollywood
_6ViZ13mN9I,1,the
_6ViZ13mN9I,2,beatdown
_6lGaYh71g4,0,s300
_6lGaYh71g4,1,toasterf
_7z85ipjSwA,0,vevo
_8VHAHoCUVY,0,awardi
_8VHAHoCUVY,1,unit
_8VHAHoCUVY,2,hulk
_8VHAHoCUVY,3,lost
_8VHAHoCUVY,4,posterse
_8VHAHoCUVY,5,giant
_8VHAHoCUVY,6,launchi
_8VHAHoCUVY,7,moira
_8VHAHoCUVY,8,zown
_9wK8hVvjAU,0,copa90
_9wK8hVvjAU,1,poet
_9wK8hVvjAU,2,8
_9wK8hVvjAU,3,vuj
_9wK8hVvjAU,4,fifa
_9wK8hVvjAU,5,chill
_9wK8hVvjAU,6,8
_9wK8hVvjAU,7,lampard
_9wK8hVvjAU,8,frank
_804kr2rMrQ,0,erminal
_804kr2rMrQ,1,buls
_804kr2rMrQ,2,20
_804kr2rMrQ,3,seventseasons
_804kr2rMrQ,4,official
_7985zBEM3o,0,promiticeratory
_7985zBEM3o,1,wordpress
_7985zBEM3o,2,com
_DiGQRaaHvg,0,shut
_DiGQRaaHvg,1,upi
_DiGQRaaHvg,2,amazon
_DiGQRaaHvg,3,under
_EvMYEfF_hQ,0,stranger
_EvMYEfF_hQ,1,thingsl
_EvMYEfF_hQ,2,does
_EvMYEfF_hQ,3,stranger
_EvMYEfF_hQ,4,things
_EvMYEfF_hQ,5,get
_EvMYEfF_hQ,6,less
_EvMYEfF_hQ,7,scary
_EvMYEfF_hQ,8,did
_EvMYEfF_hQ,9,things
_EvMYEfF_hQ,10,jennifer
_EvMYEfF_hQ,11,stranger
_EvMYEfF_hQ,12,cast
_EvMYEfF_hQ,13,lawerence
_EvMYEfF_hQ,14,things
_EvMYEfF_hQ,15,based
_EvMYEfF_hQ,16,is
_EvMYEfF_hQ,17,stranger
_EvMYEfF_hQ,18,on
_EvMYEfF_hQ,19,true
_EvMYEfF_hQ,20,story
_EvMYEfF_hQ,21,a
_I_D_8Z4sJE,0,rocket
_I_D_8Z4sJE,1,ind
_I_D_8Z4sJE,2,launcest
_JbpTEtGTz8,0,player
_JbpTEtGTz8,1,ready
_JbpTEtGTz8,2,one
_JbpTEtGTz8,3,reviewed
_JbpTEtGTz8,4,by
_JbpTEtGTz8,5,mark
_JbpTEtGTz8,6,kermode
_Jc8hxt6kdU,0,prometheus
_Jc8hxt6kdU,1,lensi
_KBc4B5JFoQ,0,love
_KBc4B5JFoQ,1,vevo
_KEN-cxmGw8,0,m
_KEN-cxmGw8,1,thergondious
_KEN-cxmGw8,2,clarkson
_KEN-cxmGw8,3,tesla
_KEN-cxmGw8,4,on
_Oht6ZNXx7I,0,2018
_Oht6ZNXx7I,1,grammys
_Oht6ZNXx7I,2,thest
_Oht6ZNXx7I,3,ateshow
_Oht6ZNXx7I,4,james
_Oht6ZNXx7I,5,corden
_P3l2rwAaOs,0,thebreakeast
_P3l2rwAaOs,1,club
_P3l2rwAaOs,2,diddy
_P3l2rwAaOs,3,sam
_P3l2rwAaOs,4,mages
_PvfiCuNfO0,0,best
_PvfiCuNfO0,1,fashion
_PvfiCuNfO0,2,purchases
_PvfiCuNfO0,3,lp
_ROBzItOaOs,0,whisper
_ROBzItOaOs,1,challeuge
_ROBzItOaOs,2,2
_ROBzItOaOs,3,part
_UlPkHa4POE,0,teavorite
_UlPkHa4POE,1,worst
_UlPkHa4POE,2,pottobers
_UlPkHa4POE,3,least
_UlPkHa4POE,4,hook
_UlPkHa4POE,5,upf
_UlPkHa4POE,6,exposing
_UlPkHa4POE,7,our
_UlPkHa4POE,8,deepest
_UlPkHa4POE,9,darkest
_UlPkHa4POE,10,secrets
_XyBa8QsVQU,0,official
_XyBa8QsVQU,1,1thek
_YCGFLhrMkk,0,the
_YCGFLhrMkk,1,fbi
_YCGFLhrMkk,2,simpsons
_YCGFLhrMkk,3,fox
__1SjDrSMik,0,a
__1SjDrSMik,1,i
_akwfRuL4os,0,wah
_akwfRuL4os,1,state
_akwfRuL4os,2,a
_fQtxKmgJC8,0,docum
_fQtxKmgJC8,1,entary
_fQtxKmgJC8,2,story
_fQtxKmgJC8,3,the
_fQtxKmgJC8,4,of
_fQtxKmgJC8,5,tetris
_gRC4L6lNoc,0,critique
_gRC4L6lNoc,1,a
_gRC4L6lNoc,2,of
_gRC4L6lNoc,3,star
_gRC4L6lNoc,4,h
_gRC4L6lNoc,5,aster
_gRC4L6lNoc,6,jedi
_gRC4L6lNoc,7,e
_gRC4L6lNoc,8,wars
_gRC4L6lNoc,9,part
_gRC4L6lNoc,10,2
_hMQe2U4c6w,0,vevo
_j7z_oPTvJM,0,late
_j7z_oPTvJM,1,stephow
_j7z_oPTvJM,2,paramore
_j7z_oPTvJM,3,colbert
_lu_Hgw60Ns,0,fox
_lu_Hgw60Ns,1,news
_lu_Hgw60Ns,2,channel
_qQsPw4CqUI,0,logic
_qQsPw4CqUI,1,swarshmello
_qQsPw4CqUI,2,everyday
_t0LX_Of33U,0,handle
_t0LX_Of33U,1,your
_t0LX_Of33U,2,bars
_ti2nJnJZnY,0,we
_ti2nJnJZnY,1,need
_ti2nJnJZnY,2,talkabou
_ti2nJnJZnY,3,criticism
_ti2nJnJZnY,4,film
_ti2nJnJZnY,5,patrickw
_ti2nJnJZnY,6,willems
_wNZbgBPz1Q,0,expor
_wVB6pfWwnE,0,honey
_yiQHtBFYkg,0,kylie
_yiQHtBFYkg,1,top
_yiQHtBFYkg,2,s
_yiQHtBFYkg,3,fro
_yiQHtBFYkg,4,im
_yiQHtBFYkg,5,f
_yiQHtBFYkg,6,alling
_zu53yAoTJE,0,vevo
a0_QIfAT9tA,0,buzzer
a0_QIfAT9tA,1,beaterw
a0_QIfAT9tA,2,crossroais
a1WEz02s0m0,0,tmz
a1WEz02s0m0,1,sports
a8gzChJsvEo,0,everything
a8gzChJsvEo,1,wrong
a8gzChJsvEo,2,with
a8gzChJsvEo,3,arrival
a9esk9m9PqQ,0,40
a9esk9m9PqQ,1,lv
a9esk9m9PqQ,2,53650
a9esk9m9PqQ,3,exp
a9esk9m9PqQ,4,best
a9esk9m9PqQ,5,time
a9esk9m9PqQ,6,8153
a9esk9m9PqQ,7,20
a9esk9m9PqQ,8,trap
a9esk9m9PqQ,9,2
a9esk9m9PqQ,10,adventure
a9esk9m9PqQ,11,app
