video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description 
5KHSz9Gi-II,,The most expensive music format (in the world),Techmoan,,2017-12-14T12:16:23Z,,,,,,,,,,Is Reel to Reel the new Vinyl? Short answer: No. Long answer: It's complicated - Press Play. In this video I'll be playing pre-recorded tapes from 1957 & 2017 ...
9E65KfMwTqY,,Pulsar P3 - When a Digital Watch cost more than a Rolex - 1970s LEDs,Techmoan,,2018-03-08T15:55:53Z,,,,,,,,,,Few things have gone from being desirable to dismissed as quickly as the LED watch. In this video there's a brief recap of LED watch history as well as a demo ...
bEkj4BVaD0s,,Assembling &amp; Testing a Spinbox - The DIY Cardboard Box Record Player,Techmoan,,2018-03-01T17:59:48Z,,,,,,,,,,In this video I put together a Spinbox - the self-assembly record player. VWestlife has made a few videos about Crosley turntables (some of which appear to use ...
BRB0pnb_JqY,,Assembling a Stirling Engine Kit - The engine that can be powered by a set-top box,Techmoan,,2018-05-24T12:59:17Z,,,,,,,,,,------AFFILIATED LINKS/ADVERTISING NOTICE------- All links are Affiliated where possible. When you click on links to various merchants posted here and make ...
VYjDXgPDU94,,ROKBLOK Follow Up &amp; Tear Down,Techmoan,,2018-01-05T15:21:21Z,,,,,,,,,,UPDATE: Lots of people suggesting the motor wires have been reversed - and if they were the other way around it would run the RokBlok in the other direction ...
UIZgzbtg5j8,,The 1980&#39;s Maths Teachers&#39; Enemy - CASIO NUMBER INVADERS are back,Techmoan,,2018-05-18T23:11:04Z,,,,,,,,,,This was how we snuck/sneaked an electronic game into class in 1982 - and now you can bring one into your business meetings because Casio has reissued ...
m7b3fUfnHEY,,Gohmert on His 48-Page Report: “Mueller Unmasked”,GohmertTX01,,2018-04-30T15:36:56Z,,,,,,,,,,Congressman Louie Gohmert (TX-01) talked to Steve Doocy on Fox and Friends about his 48-page report on Former FBI Director Mueller. In the detailed report ...
lDDuFog8PDY,,Gohmert Questions Deputy AG Rosenstein in Judiciary Committee Hearing,GohmertTX01,,2017-12-13T17:27:24Z,,,,,,,,,,Congressman Louie Gohmert (TX-01) pressed Deputy Attorney General Rob Rosenstein in a House Judiciary hearing regarding his role in the Department of ...
Rg61wOSN-JE,,Gohmert on Peter Strzok’s Biased &amp; Vengeful Text Exchanges,GohmertTX01,,2017-12-14T21:55:49Z,,,,,,,,,,"Rep. Louie Gohmert (TX-01) talked to Dave Asman on the Fox Business show, “After Bell” regarding Peter Strzok's text exchanges with his mistress. He stated ..."
CP6lhoOfu8I,,Gohmert Comments on INA Jurisdiction Act,GohmertTX01,,2018-05-24T12:15:36Z,,,,,,,,,,Congressman Louie Gohmert (TX-01) talked to Nate Madden with CRTV about his new legislation - H.R.5648 - INA Jurisdiction Act of 2018. This bill would ...
D0_uzNGmsw0,,"Gohmert Discusses FBI Raid on Trump’s Attorney, Michael Cohen",GohmertTX01,,2018-04-23T16:18:29Z,,,,,,,,,,"Congressman Louie Gohmert (TX-01) talked to Julie Banderas on Fox News regarding the FBI raid on President Trump's attorney, Michael Cohen. He also ..."
Y88-bqEWd9Y,,Gohmert: &#39;Diamond &amp; Silk&#39; are Walking Evidence of Facebook Censorship,GohmertTX01,,2018-04-26T18:20:52Z,,,,,,,,,,"Congressman Louie Gohmert (TX-01) questioned several witnesses in a House Judiciary Full Committee Hearing regarding ""Filtering Practices of Social Media ..."
jM3a9YsDNQg,,Gohmert Questions Acting Administrator of Drug Enforcement Administration,GohmertTX01,,2018-05-08T16:49:54Z,,,,,,,,,,"Congressman Louie Gohmert (TX-01) questioned Robert Patterson, Acting Administrator of Drug Enforcement Administration (DEA), in a House Judiciary ..."
ghKAADIN5WQ,,Gohmert on Tax Cuts: It’s Going to Be a Good Thing for America,GohmertTX01,,2017-12-19T16:06:37Z,,,,,,,,,,"Rep. Louie Gohmert (TX-01) talked to Stuart Varney on Fox Business regarding the tax plan scheduled to be voted on before Christmas. He noted, 'Things are ..."
rH_sH0jPVTg,,Gohmert Questions FBI Director Christopher Wray,GohmertTX01,,2017-12-07T17:28:22Z,,,,,,,,,,"Congressman Louie Gohmert (TX-01) questioned Christopher Wray, FBI Director, regarding many pressing issues affecting this nation. He listed off specific ..."
VzrWEmfhSfo,,GOHMERT: It&#39;s time for Mueller&#39;s investigation to come to an end,GohmertTX01,,2018-03-20T16:11:20Z,,,,,,,,,,Rep Louie Gohmert (TX-01) spoke on the House Floor regarding all of the concerning collusion that has taken place under Robert Mueller's special counsel ...
-tn2S3kJlyU,,Billie Eilish - idontwannabeyouanymore (Vertical Video),BillieEilishVEVO,,2018-01-04T18:00:00Z,,,,,,,,,,Music video by Billie Eilish performing idontwannabeyouanymore. (C) 2017 Darkroom/Interscope Records http://vevo.ly/EH22Wz.
V1Pl8CzNzCw,,"Billie Eilish, Khalid - lovely",BillieEilishVEVO,,2018-04-26T16:00:02Z,,,,,,,,,,Directed by Matty Peacock and Taylor Cohen DP: Sing Howe Yam Production Company: Happy Place VFX: Ingenuity Studios.
qpQSjf-0Lc8,,Billie Eilish - bitches broken hearts (Audio),BillieEilishVEVO,,2018-03-30T04:00:04Z,,,,,,,,,,Music video by Billie Eilish performing bitches broken hearts. © 2018 Darkroom/Interscope Records http://vevo.ly/aDPuZB.
BbQlBOHwZz8,,"Billie Eilish, Vince Staples - &amp;burn (Audio)",BillieEilishVEVO,,2017-12-15T05:00:00Z,,,,,,,,,,"Music video by Billie Eilish, Vince Staples performing &burn. (C) 2017 Darkroom/Interscope Records http://vevo.ly/WNTc5x."
q--EFDQT9pM,,Billie Eilish - bellyache (Live On The Tonight Show Starring Jimmy Fallon / 2018),BillieEilishVEVO,,2018-04-13T17:50:14Z,,,,,,,,,,"Listen to “bellyache"" from ""dont smile at me"": http://smarturl.it/dontsmileatme Listen to “WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
7AocLuDCQjY,,Billie Eilish - MyBoi (TroyBoi Remix/Audio),BillieEilishVEVO,,2018-03-09T05:00:01Z,,,,,,,,,,Music video by Billie Eilish performing MyBoi. © 2018 Darkroom/Interscope Records http://vevo.ly/khLFcN.
QhWE0wvkPnY,,Billie Eilish - COPYCAT (Sofi Tukker Remix/Audio),BillieEilishVEVO,,2018-01-12T05:00:00Z,,,,,,,,,,Music video by Billie Eilish performing COPYCAT. (C) 2017 Darkroom/Interscope Records http://vevo.ly/la3bTr.
8x0NdTsmWv8,,Ridley Joining the Roster in Super Smash Bros. Ultimate! (E3 2018),GameXplain,,2018-06-12T16:44:03Z,,,,,,,,,,It's finally happening: the purple space dragon Ridley is joining the Smash roster in Super Smash Bros. Ultimate for Nintendo Switch! Check out his reveal trailer ...
3tfjcsMvN8M,,Super Smash Bros. for Nintendo Switch Reveal Trailer (Inkling Revealed! - Nintendo Direct),GameXplain,,2018-03-08T22:34:51Z,,,,,,,,,,"At long last, Super Smash Bros. has been revealed for the Nintendo Switch -- and the Inklings are officially joining the roster! Check out the all-new CG trailer ..."
JQiJjKEQhBs,,Kirby Star Allies - Opening Cutscene,GameXplain,,2018-02-28T14:00:01Z,,,,,,,,,,What new danger is threatening Popstar in Kirby: Star Allies? Find out as we wake Kirby from his nap in this opening cutscene! --------------------------------- Follow ...
AiKA-NMt60Q,,Befriending &amp; Torching Whispy Woods SECRET in Kirby Star Allies (Easter Eggs),GameXplain,,2018-03-19T19:03:25Z,,,,,,,,,,Kirby Star Allies has plenty of secrets related to the perennial Whispy Woods! We take a closer look at what this tree can do in this Easter Egg video!
1x4DayyFACc,,Bayonetta 3 ANALYSIS - Reveal Teaser Trailer (Secrets &amp; Hidden Details!),GameXplain,,2017-12-08T09:00:57Z,,,,,,,,,,"Bayonetta 3 was just revealed for Nintendo Switch! And even though the teaser trailer was short, that didn't stop us from analyzing every frame to see what ..."
uHRwMmwbFnA,,Super Smash Bros. Ultimate - Everyone is Here Trailer (E3 2018),GameXplain,,2018-06-12T16:24:41Z,,,,,,,,,,"Every fighter in the Super Smash Bros. series' entire history is coming together at last in Super Smash Bros. Ultimate for the Nintendo Switch! Ice Climbers, Wolf ..."
HpL7EktZax8,,Zelda: Breath of the Wild DLC Pack 2: The Champions&#39; Ballad - REVIEW (Nintendo Switch),GameXplain,,2017-12-10T20:06:31Z,,,,,,,,,,Is the 2nd DLC Pack for The Legend of Zelda: Breath of the Wild a loving expansion? Or is the Champions Ballad simply out of tune? Find out in our review!
9FruCOL_MdE,,The Kongfounding Case of Donkey Kong Jr. - Missing in Action,GameXplain,,2018-01-28T15:00:01Z,,,,,,,,,,"Welcome to Missing in Action, where we take a look back at game elements that have gone missing! But has Donkey Kong Jr. really disappeared? Or has he ..."
3jXU5JFbvVU,,Hyrule Warriors: Definitive Edition - REVIEW (Nintendo Switch),GameXplain,,2018-05-16T13:00:01Z,,,,,,,,,,Is the Definitive Edition of Hyrule Warriors the best version? Or is it better left forgotten? Find out in our review! --------------------------------- Follow GameXplain!
tFnc0Si_92A,,"Kirby Star Allies - Rick, Kine, &amp; Coo Gameplay Trailer",GameXplain,,2018-03-21T13:27:02Z,,,,,,,,,,"Kirby's 3 original animal buddies are coming to Star Allies on March 28th! See how Rick, Kine, and Coo will work together in the game!"
Hh0oR3yQzNQ,,Budweiser | Service Never Stops,Budweiser,,2018-05-21T13:00:07Z,,,,,,,,,,"40 scholarship recipients. 10 Budweiser brewers. One life-changing moment. Since 2011, Budweiser has donated $14 million to help support the families of our ..."
-HvoxZiNQO8,,Budweiser | The Making of “Beer Country” | Behind The Scenes,Budweiser,,2018-02-02T21:13:59Z,,,,,,,,,,Get ready to see the Clydesdales like you've never seen them before. We go behind the scenes of our “Beer Country” commercial so you can meet the team and ...
6onY7e38AR0,,"Budweiser | This Bud&#39;s For The Journey, This Bud&#39;s For Mars",Budweiser,,2018-05-04T13:00:04Z,,,,,,,,,,Reaching Mars is the ultimate dream for mankind. And we're up for the journey. That's why Budweiser's on a mission to become the first beer on Mars.
QHU3vL0x7co,,Budweiser | Live From The Clydesdales’ Stables for Super Bowl 52 | #ThisBudsForYou,Budweiser,,2018-02-05T19:09:31Z,,,,,,,,,,We were live from the Clydesdales stables in St. Louis. Watch the Super Bowl with America's favorite four-legged friends. #ThisBudsForYou #ClydesdaleCam.
I90jZhm-xLg,,Budweiser | Renewable Electricity | :30,Budweiser,,2018-04-17T12:27:43Z,,,,,,,,,,"Beginning today, all Budweiser sold in the US will feature our “100% Renewable Electricity” symbol. Our new label celebrates the renewable electricity we ..."
2gg4nVqq_Rw,,Budweiser | Baseball Fans Don&#39;t Just Drink Budweiser | :30,Budweiser,,2018-03-29T15:57:05Z,,,,,,,,,,MLB fans do a lot more with their Budweiser than drink it. They spill it. They sacrifice it to the foul ball gods. Whenever legendary moments happen this MLB ...
M3miJmXQpJ4,,Budweiser | K.Flay | Surrounding Yourself with Good People,Budweiser,,2017-12-08T12:59:19Z,,,,,,,,,,"Kristine Meredith Flaherty, a.k.a. K.Flay, spins unapologetic lyrics with rock & roll beats to create a style all her own. Born in Wilmette, Illinois, the genre-defying ..."
pDU0bhjRZz8,,Budweiser | Astros Opening Day | Never Settle,Budweiser,,2018-03-29T18:50:25Z,,,,,,,,,,Let's raise a Bud to the legends who never settle.
JcCdwYCw8OE,,Budweiser | Basketball Fans Don&#39;t Just Drink Budweiser | :30,Budweiser,,2018-02-28T19:36:14Z,,,,,,,,,,NBA fans do a lot more with their Budweiser than drink it. They clench it. They rebound it. They beg it for a buzzer beater. Whenever legendary moments happen ...
vAh7jTAkCKc,,Tinashe - No Drama (Official Video) ft. Offset,TinasheOfficialVEVO,,2018-01-18T21:52:00Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
UOfgkkHEcfU,,Tinashe - Faded Love (Vertical Video) ft. Future,TinasheOfficialVEVO,,2018-02-19T05:00:00Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
VaGcPRMY5UM,,"Tinashe - Me So Bad (Official Video) ft. Ty Dolla $ign, French Montana",TinasheOfficialVEVO,,2018-03-30T04:00:02Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
cN9uAv8Me7w,,Tinashe - Stuck With Me (Audio) ft. Little Dragon,TinasheOfficialVEVO,,2018-04-13T04:00:05Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
oS2MW3YIJew,,Tinashe - Faded Love (Audio) ft. Future,TinasheOfficialVEVO,,2018-02-12T17:00:08Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
eJPpdzHEvJ4,,Tinashe - He Don&#39;t Want It (Audio),TinasheOfficialVEVO,,2018-04-13T04:00:05Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
2IbaFrz46Ds,,Tinashe - Fires And Flames (Audio),TinasheOfficialVEVO,,2018-04-13T04:00:02Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
8FMVEwdgNj4,,Tinashe - No Contest (Audio),TinasheOfficialVEVO,,2018-04-13T04:00:02Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
LtCfBdmxR_M,,Tinashe - Ooh La La (Audio),TinasheOfficialVEVO,,2018-04-13T04:00:01Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
l01cIX_wAt0,,Tinashe - Salt (Audio),TinasheOfficialVEVO,,2018-04-13T04:00:04Z,,,,,,,,,,JOYRIDE OUT NOW! Multi-retailer: http://smarturl.it/joyride Apple Music: http://smarturl.it/joyride/applemusic iTunes: http://smarturl.it/joyride/itunes Spotify: ...
3RXnDkDVR_M,,The $180B Liberal Infrastructure Plan And 20 Buses,Steeper33,,2018-03-21T13:42:27Z,,,,,,,,,,House erupts in laughter as Liberal Infrastructure Minister Amarjeet Sohi takes a crack at the stupidest answer in the history of Question Period. Even the ...
2Z31Mi_VmjE,,Scheer Invites Trudeau Over To Buy His Old Minivan,Steeper33,,2017-12-13T13:34:26Z,,,,,,,,,,Conservative Leader Andrew Scheer rips Trudeau's decision to saddle Canadian fighter pilots with used leftover jets from Australia.
ALdSKKiBTL8,,Conservative MP Completely Unleashes On Trudeau &amp; Morneau,Steeper33,,2017-12-01T14:27:33Z,,,,,,,,,,Conservative MP Mark Strahl ain't takin no elitism bullshit up in This House! Excellent!
bn4hrMphSaY,,When A Liberal Threatens A Conservative,Steeper33,,2017-11-29T15:10:55Z,,,,,,,,,,Liberals attempt to threaten Conservative Finance Critic Pierre Poilievre for stating the facts in yesterdays Question Period. Wait for it! If you would like to help ...
QTiut8sYYCU,,Explosive Trudeau vs Scheer Exchange!!!,Steeper33,,2018-02-08T14:46:29Z,,,,,,,,,,Justin Trudeau again starts blaming the previous Government to shift blame for what's happening today to Canada's Veterans. A fired up Andrew Scheer ain't ...
NrY0quJNi1g,,Must Watch!!! To All Canadian Military Veterans And Families,Steeper33,,2018-02-02T13:59:51Z,,,,,,,,,,"Canadian Prime Minister Justin Trudeau has Millions for Fake Refugees, The Clinton Foundation, Aga Khan Foundation, Elitist Vacations and Convicted ..."
pcboTJctKt4,,Finance Minister Busted! Massive Truth Bomb Dropped In The House!,Steeper33,,2017-11-28T14:34:49Z,,,,,,,,,,Conservative Finance Critic Pierre Poilievre delivers a massive truth bomb in the House Of Commons concerning insider trading of Morneau Shepell shares one ...
bGcyuY_pBLM,,Explosive!! Trudeau Triggered Defending ISIS Group Hugs,Steeper33,,2017-11-29T13:39:23Z,,,,,,,,,,"In typical Liberal fashion Trudeau attempts to shut down debate claiming Islamophobia, further showing Trudeau cares more about Terrorists feelings than ..."
TgRAcpq8Hag,,Scheer Outraged At Trudeau&#39;s Disgusting Veteran Comment,Steeper33,,2018-02-06T13:37:38Z,,,,,,,,,,"Conservative Leader Andrew Scheer outraged, demanding Trudeau apologize for his disgusting comment to Canadian Veteran former Corporal Brock ..."
I-UiDLu6lII,,Scheer Calls Out Trudeau For Trying To Set Him Up,Steeper33,,2018-03-28T12:44:45Z,,,,,,,,,,"Conservative Leader Andrew Scheer rips into Trudeau while he explains why he did not accept the Liberals ""Classified"" briefing and Justin Trudeau proves that ..."
jH1ptNcGc4I,,Burger King Foot Lettuce Memes Compilation 2018! (Funniest Foot Lettuce Memes),TopClips247,,2018-02-06T23:35:41Z,,,,,,,,,,Foot Lettuce Memes Compilation 2018! (Funniest Burger King Foot Lettuce Memes) Leave a like for part 2 of the foot lettuce memes ;) Subscribe for more funny ...
WyOdF2Ch7rE,,Top 10 Baby Gender Reveal Ideas Compilation 2017,TopClips247,,2017-12-13T20:00:02Z,,,,,,,,,,Top 10 Baby Gender Reveal Ideas Compilation 2017 / Reactions Leave a like for more gender reveal ideas fails and reactions :) Subscribe if you want a part 2 ...
_Xp4g_ICrQM,,But Can You Do This Pewdiepie Memes Compilation 2018! (PEWDIEPIE MEMES),TopClips247,,2018-01-10T21:00:02Z,,,,,,,,,,But Can You Do This Pewdiepie Memes Compilation 2018! (PEWDIEPIE MEMES) Leave a like for more funny memes daily! Subscribe for Part 2 Of But Can you ...
BqQUQEqGBg4,,SPINNING TOP Challenge Dance Compilation #jxk180kchallenge,TopClips247,,2018-05-22T19:30:00Z,,,,,,,,,,SPINNING TOP Challenge Dance Compilation #jxk180kchallenge Subscribe for daily dance challenge compilation videos!
368A51-5veo,,Do You Know Da Way Snapchat Filter *EASIEST WAY!*,TopClips247,,2018-01-11T19:20:41Z,,,,,,,,,,"Do You Know Da Way Snapchat Filter *EASIEST WAY!* How to get the ugandan knuckles snapchat filter! Leave a like if it worked, subscribe for daily funny ..."
RjRt9OPO03Y,,Miss Mary Mack Challenge Song Musical.ly Dance Compilation #msmarymeiaNdae,TopClips247,,2018-04-03T19:41:55Z,,,,,,,,,,Miss Mary Mack Challenge Song Musical.ly Dance Compilation #msmarymeiaNdae Subscribe for daily dance challenge compilation videos!
99vTrnR8Jwg,,Jada Challenge Dance Compilation #JadaChallenge,TopClips247,,2018-04-08T19:30:00Z,,,,,,,,,,Jada Challenge Dance Compilation #JadaChallenge Subscribe for daily dance challenge compilation videos! Leave a like if you enjoyed the jada challenge!
BP2C8eWateo,,Go Remix Challenge Dance Compilation #dejxeishaagoremix,TopClips247,,2018-04-12T19:00:01Z,,,,,,,,,,Go Remix Challenge Dance Musical.ly Compilation #dejxeishaagoremix Subscribe for daily dance challenge compilation videos!
xMqK476I2ts,,Funniest NEWS BLOOPERS Fails Compilation !! | Live News Anchor Funny Fails,TopClips247,,2018-02-14T20:30:01Z,,,,,,,,,,Funniest NEWS BLOOPERS Fails Compilation | Live News Anchor Funny Fails Subscribe for more funny news bloopers fails videos from live news 2018!
37UKlYcuCbw,,Shoot Challenge Lit Dance Compilation #ShootChallenge,TopClips247,,2017-11-20T21:00:00Z,,,,,,,,,,Shoot Challenge Lit Dance Compilation #ShootChallenge Subscribe for daily dance challenge compilation videos!
4emnMy8ZMtM,,In 90 Seconds: Texas Gun Laws,startelegramvideo,,2017-11-21T23:00:40Z,,,,,,,,,,Where is open carry allowed? Who can receive a concealed carry handgun permit? How many guns can a person own and do they have to register them?
5Nb3i1QKOo8,,In 90 Seconds: Most Unique Texas A&amp;M Traditions,startelegramvideo,,2017-12-11T21:47:18Z,,,,,,,,,,"Aggies don't use pom-poms and they don't boo the opposing team, but they definitely have their own gameday rituals. Get to know Texas A&M's most unique ..."
QNKRkp-OUm8,,Arlington Army mom surprises daughter at school,startelegramvideo,,2018-01-16T22:00:42Z,,,,,,,,,,"U.S. Army Pfc. Araeli Flores, of Arlington, returned home from deployment to Bahrain on Tuesday and stopped by Blanton Elementary to surprise her 6-year-old ..."
NPv97Wo5cmE,,Producer Jake Kemp helps make &quot;BaD Radio&quot; good,startelegramvideo,,2018-01-17T15:59:32Z,,,,,,,,,,"Jake Kemp, producer of the BAD Radio show hosted by Bob Sturm and Dan McDowell and host of the station's Dallas Mavericks post-game and Dallas ..."
5GM8i0UVFLY,,Beltre vs. Buechele: A daily battle at Rangers spring camp,startelegramvideo,,2018-03-19T18:51:32Z,,,,,,,,,,"Adrian Beltre takes grounders each day from Steve Buechele at Texas Rangers spring training, and it is highly entertaining (video by Jeff Wilson)."
YcptRyCIjkQ,,Southlake Carroll medals at state,startelegramvideo,,2018-01-15T07:22:09Z,,,,,,,,,,Southlake Carroll's final routine earned the Dragons a third-place finish at the 2018 UIL Spirit State Championships at the Tarrant County Convention Center.
OvJ9rlAIYbY,,She&#39;s been missing since 1974. They&#39;ve had to live without her and without answers,startelegramvideo,,2018-01-02T16:56:14Z,,,,,,,,,,"For over 40 years, a mother and son have been looking for answers to one of Fort Worth's most famous cold cases. On Dec. 23, 1974, Rachel Trlica went ..."
aszsyWe-nds,,"K-Lani Nava makes history, wins state title",startelegramvideo,,2017-12-21T00:25:07Z,,,,,,,,,,Strawn senior kicker K-Lani Nava made 9 of 10 on extra points and helped the Greyhounds win the state title over Balmorhea while also becoming the first ...
bCL18JyoGyI,,Heavily-armed robbers storm Fort Worth game room,startelegramvideo,,2018-02-14T21:47:27Z,,,,,,,,,,"Fort Worth police released security camera footage from C'est La Vie Bida game room at 3255 N. Beach St., which was violently robbed by five men."
PBSEuiHxVAY,,Southlake Carroll: A Football Dynasty Explained,startelegramvideo,,2018-02-06T00:22:25Z,,,,,,,,,,"Ever since Southlake Carroll took home its first state title in 1988, they've remained a dominant football powerhouse. Relive the state championships, the ..."
5xG1CHXGVD8,,From Festival To Fascism: Does Cannes Give Disney Preferential  Treatment?,TromaMovies,,2018-05-10T03:21:32Z,,,,,,,,,,Why Troma Team and Lloyd Kaufman will never return to Cannes Film Festival!! “From Festival to Fascism! Check out Troma NOW! http://watch.troma.com/ Visit ...
e1RJt9mSd80,,Top 10 TROMAtic Picks | 15 Second Horror Film Challenge 2017,TromaMovies,,2018-01-03T08:23:26Z,,,,,,,,,,"Each year, 15 Second Horror Film Challenge reaches out to the arts community to award entries in a variety of categories, HOWEVER, none are as TROMAtic as ..."
xnpXonSwzFE,,Grindsploitation 3 | Trailer [HD] | Grindsploitation Trilogy Blu-ray,TromaMovies,,2018-04-09T17:02:29Z,,,,,,,,,,"With 3X the gore, sex, blood, and violence, the GRINDSPLOITATION TRILOGY is an abundance of faux film trailers, short films, and nostalgic features harkening ..."
awu1nK_Hhbs,,Troma Now Presents: TROMANDA&#39;S TROMANTIC TRANSFORMATION!!!,TromaMovies,,2018-02-07T01:56:29Z,,,,,,,,,,"Do you want romance? Do you want love? Then look no further than Troma Now! http://watch.troma.com/ Watch TROMA NOW, the exclusive new way to watch ..."
BiAScAw4s3E,,Troma&#39;s &quot;Lazy Sunday&quot;,TromaMovies,,2018-04-12T15:13:33Z,,,,,,,,,,"April TROMA NOW Promo Starring Evan Branford as Petey Hiram Vasquez as Toxie Seby Martinez as Toxie's Voice Written by Flavio Barboza Shot, Directed, ..."
mqACFde6HsI,,"Sgt Kabukiman NYPD Meets Tilda Swinton, Adam Sandler, Dustin Hoffman &amp; more celebs at the Cannes FF!",TromaMovies,,2018-05-08T21:38:38Z,,,,,,,,,,"An exclusive scene from Troma Now's ""Kabukiman's Cocktail Corner: Loaded in Las Vegas""! Sgt. Kabukiman NYPD meets A-List Celebrities at the Cannes Film ..."
bRTKrs4m0fo,,Lloyd Kaufman&#39;s TOP 10 | 15 Second Horror Film Challenge 2017,TromaMovies,,2018-01-03T08:29:39Z,,,,,,,,,,15 Second Horror Film Challenge is a nonprofit international filmmaking contest in which celebrity judges decide the top fifteen second horror films and ...
gk-pARFBPa0,,Grindsploitation 4: Meltsploitation | Official Trailer [HD] | FULL MOVIE ON TROMA NOW!,TromaMovies,,2018-05-01T18:56:35Z,,,,,,,,,,"Grindsploitation 4 is the nastiest Grindsploitation ever! More SHOCKING, more GORE, more BLOOD! Killer faux grindhouse film trailers, Melt Movies and Short ..."
_6OAHeShx-c,,Lloyd Kaufman And The Toxic Avenger: Tag Team Champions!,TromaMovies,,2018-02-16T15:02:05Z,,,,,,,,,,Lloyd Kaufman and the Toxic Avenger return to the FSCW ring to defend their tag team championship title against the likes of Junk Rat and Road Hog!
6clrKsQ0TOM,,Gutboy: A Badtime Story | Official Trailer [HD] | BLU-RAY MAY 8th,TromaMovies,,2018-05-04T19:22:31Z,,,,,,,,,,"Once a simple fisherman on his own, now transformed into a skinless hero out for revenge! After they've taken everything he had - even his skin - Gutboy seeks ..."
nThersv7rh0,,Thermite - The most Dangerous Paint??,TheBackyardScientist,,2017-11-18T00:14:50Z,,,,,,,,,,PS 3 million subscribers :D:D:D:D:D:D:D.
s2yIMJ4iayg,,What happens when a NERF dart breaks the SPEED OF SOUND?,TheBackyardScientist,,2018-04-29T00:05:12Z,,,,,,,,,,"A few more thoughts on the Nerf Cannon. Yes, I know if I used a longer barrel I could get higher speeds, but I did not want to deal with a 20ft long gun. I think a 6ft ..."
JMFep9n0izQ,,40 Watt Laser Blaster!,TheBackyardScientist,,2018-06-01T21:39:01Z,,,,,,,,,,thanks to Wix for sponsoring this video.
Wen6VQS6NG4,,Giant Mousetrap powered Car,TheBackyardScientist,,2017-11-23T02:47:34Z,,,,,,,,,,This is just a mini-video to announce i've been filming with a TV show for the past few months! Hope this video finishes uploading by the time the episode airs!
AWtr__HHjvE,,My DNA results are in... and another SHOCKING test ;),TheBackyardScientist,,2018-01-19T18:52:28Z,,,,,,,,,,Check out https://www.23andMe.com/backyard for the latest promotions!
Chi-Y4a3eKM,,The future of retail may look like b8ta,TechCrunch,,2018-04-10T16:00:01Z,,,,,,,,,,"b8ta is a new type of brick and mortar retail. Inventing a revenue model they call ""retail as service,"" b8ta doesn't rely on sales of a product to make money they ..."
eGNpqvHAydE,,Kiwi’s robots deliver food to hungry Berkeley students,TechCrunch,,2018-05-25T18:21:51Z,,,,,,,,,,This UC Berkeley startup is hoping to revolutionize food delivery.
QQni8Uz3Q0I,,Exclusive footage of Boston Dynamics&#39; Atlas robot | TC Sessions: Robotics,TechCrunch,,2018-05-11T19:01:12Z,,,,,,,,,,"Boston Dynamics' Marc Raibert shows off exclusive footage of the Atlas robot. It runs, can move boxes, and much much more."
4yGgsx57LBM,,"Diana Trujillo, Aerospace Engineer | MAKERS",TechCrunch,,2018-03-11T18:30:00Z,,,,,,,,,,"Men can have the moon. As an engineer at NASA's Jet Propulsion Laboratory, Diana Trujillo is taking us to Mars. Trujillo's work on the NASA Mars Curiosity ..."
CuM6sSAixps,,SuitX makes low-cost exoskeletons for rehab and work,TechCrunch,,2018-04-25T19:15:40Z,,,,,,,,,,SuitX co-founder Wayne Tung describes the UC Berkeley spinoff's mission to make exoskeleton technology more accessible. Read more: http://techcrunch.com/ ...
